William B. Saxbe,M,white,1916,null,null,1969,1974,Ohio
Stephen M. Young,M,white,1889,null,null,1959,1971,Ohio
Robert Taft Jr.,M,white,1917,null,null,1971,1976,Ohio
George Voinovich,M,white,1936,null,null,1999,2011,Ohio
Howard Metzenbaum,M,white,1917,null,null,1974,1974,Ohio
Howard Metzenbaum,M,white,1917,null,null,1976,1995,Ohio
Dewey F. Bartlett,M,white,1919,null,null,1973,1979,Oklahoma
Tom Coburn,M,white,1948,null,null,2005,2015,Oklahoma
Fred Roy Harris,M,white,1930,null,null,1964,1973,Oklahoma
Don Nickles,M,white,1948,null,null,1981,2005,Oklahoma
David L. Boren,M,white,1941,null,null,1979,1994,Oklahoma
Henry Bellmon,M,white,1921,null,null,1969,1981,Oklahoma
Gordon Smith,M,white,1952,null,null,1997,2009,Oregon
Bob Packwood,M,white,1932,null,null,1969,1995,Oregon
Mark Hatfield,M,white,1922,null,null,1967,1997,Oregon
Arlen Specter,M,white,1930,null,null,1981,2009,Pennsylvania
Arlen Specter,M,white,1930,null,null,2009,2011,Pennsylvania
H. John Heinz III,M,white,1938,null,null,1977,1991,Pennsylvania
Harris Wofford,M,white,1926,null,null,1991,1995,Pennsylvania
Hugh Scott,M,white,1900,null,null,1959,1977,Pennsylvania
Rick Santorum,M,white,1958,null,null,1995,2007,Pennsylvania
Richard Schweiker,M,white,1926,null,null,1969,1981,Pennsylvania
Claiborne Pell,M,white,1918,null,null,1961,1997,Rhode Island
Lincoln Chafee,M,white,1953,null,null,1999,2007,Rhode Island
John Chafee,M,white,1922,null,null,1976,1999,Rhode Island
John O. Pastore,M,white,1907,null,null,1950,1976,Rhode Island
Fritz Hollings,M,white,1922,null,null,1966,2005,South Carolina
Strom Thurmond,M,white,1902,null,null,1954,2003,South Carolina
Jim DeMint,M,white,1951,null,null,2005,2013,South Carolina
Larry Pressler,M,white,1942,null,null,1979,1997,South Dakota
James Abdnor,M,white,1923,null,null,1981,1987,South Dakota
George McGovern,M,white,1922,null,null,1963,1981,South Dakota
Tom Daschle,M,white,1947,null,null,1987,2005,South Dakota
Tim Johnson,M,white,1946,null,null,1997,2015,South Dakota
James Abourezk,M,white,1931,null,null,1973,1979,South Dakota
Karl Mundt,M,white,1900,null,null,1948,1973,South Dakota
Bob Corker,M,white,1952,null,null,2007,2019,Tennessee
Bill Brock,M,white,1930,null,null,1971,1977,Tennessee
Fred Thompson,M,white,1942,null,null,1994,2003,Tennessee
Harlan Mathews,M,white,1927,null,null,1993,1994,Tennessee
Jim Sasser,M,white,1936,null,null,1977,1995,Tennessee
Albert Gore Sr.,M,white,1907,null,null,1953,1971,Tennessee
Bill Frist,M,white,1952,null,null,1995,2007,Tennessee
Howard Baker Jr.,M,white,1925,null,null,1967,1985,Tennessee
Albert Gore Jr.,M,white,1948,null,null,1985,1993,Tennessee
Ralph W. Yarborough,M,white,1903,null,null,1957,1971,Texas
Kay Bailey Hutchison,F,white,1943,null,null,1993,2013,Texas
Lloyd Bentsen,M,white,1921,null,null,1971,1993,Texas
Phil Gramm,M,white,1942,null,null,1985,2002,Texas
John Tower,M,white,1925,null,null,1961,1985,Texas
Bob Krueger,M,white,1935,null,null,1993,1993,Texas
Jake Garn,M,white,1932,null,null,1974,1993,Utah
Wallace F. Bennett,M,white,1898,null,null,1951,1974,Utah
Orrin Hatch,M,white,1934,null,null,1977,2019,Utah
Frank Moss,M,white,1911,null,null,1959,1977,Utah
Bob Bennett,M,white,1933,null,null,1993,2011,Utah
George D. Aiken,M,white,1892,null,null,1941,1975,Vermont
Winston L. Prouty,M,white,1906,null,null,1959,1971,Vermont
Jim Jeffords,M,white,1934,null,null,1989,2007,Vermont
Robert Stafford,M,white,1913,null,null,1971,1989,Vermont
Harry F. Byrd Jr.,M,white,1914,null,null,1965,1983,Virginia
William L. Scott,M,white,1915,null,null,1973,1979,Virginia
George Allen,M,white,1952,null,null,2001,2007,Virginia
Paul S. Trible Jr.,M,white,1946,null,null,1983,1989,Virginia
William B. Spong Jr.,M,white,1920,null,null,1966,1973,Virginia
Jim Webb,M,white,1946,null,null,2007,2013,Virginia
John Warner,M,white,1927,null,null,1979,2009,Virginia
Chuck Robb,M,white,1939,null,null,1989,2001,Virginia
Brock Adams,M,white,1927,null,null,1987,1993,Washington
Slade Gorton,M,white,1928,null,null,1981,1987,Washington
Slade Gorton,M,white,1928,null,null,1989,2001,Washington
Daniel J. Evans,M,white,1925,null,null,1983,1989,Washington
Henry M. Jackson,M,white,1912,null,null,1953,1983,Washington
